loss,accuracy,val_loss,val_accuracy
0.5544691681861877,0.821483314037323,0.205313041806221,0.9397000074386597
0.10911859571933746,0.9664166569709778,0.10173539072275162,0.9656000137329102
0.07493308186531067,0.9761833548545837,0.04996649920940399,0.9828000068664551
0.05979889631271362,0.9813833236694336,0.05554795637726784,0.9821000099182129
0.04944262281060219,0.9844333529472351,0.05083709955215454,0.9830999970436096
