loss,accuracy,val_loss,val_accuracy
1.5428943634033203,0.5293333530426025,0.8060714602470398,0.7462000250816345
0.6800941824913025,0.7868499755859375,0.5575011968612671,0.8393999934196472
0.5595487952232361,0.8442666530609131,0.5006043910980225,0.8705999851226807
0.5468011498451233,0.8657833337783813,0.513221025466919,0.8824999928474426
0.5399731397628784,0.8778666853904724,0.4960747957229614,0.892300009727478
