loss,accuracy,val_loss,val_accuracy
2.2447316646575928,0.17090000212192535,2.0697484016418457,0.2476000040769577
1.995328426361084,0.283160001039505,1.9089937210083008,0.314300000667572
1.7912719249725342,0.35651999711990356,1.611965537071228,0.4196000099182129
1.6281063556671143,0.4159800112247467,1.5984914302825928,0.4334000051021576
1.5270189046859741,0.4514999985694885,1.4504752159118652,0.48570001125335693
