loss,accuracy,val_loss,val_accuracy
2.1860647201538086,0.17382000386714935,2.0620884895324707,0.2222999930381775
2.044673442840576,0.24233999848365784,2.0177032947540283,0.25769999623298645
1.9948105812072754,0.27379998564720154,1.9832439422607422,0.28110000491142273
1.9543989896774292,0.2916199862957001,2.002901554107666,0.28130000829696655
1.918357491493225,0.30588001012802124,1.886305570602417,0.32280001044273376
